year,title,url
2014,Convolutional Neural Networks at Constrained Time Cost,https://arxiv.org/pdf/1412.1710.pdf
2014,Deep Directed Generative Autoencoders,https://arxiv.org/pdf/1410.0630.pdf
2014,Deep Fragment Embeddings for Bidirectional Image Sentence Mapping,https://arxiv.org/pdf/1406.5679.pdf
2014,Deep learning with Elastic Averaging SGD,https://arxiv.org/pdf/1412.6651.pdf
2014,Deep Tempering,https://arxiv.org/pdf/1410.0123.pdf
2014,Deep Visual-Semantic Alignments for Generating Image Descriptions,https://arxiv.org/pdf/1412.2306.pdf
2014,Difference Target Propagation,https://arxiv.org/pdf/1412.7525.pdf
2014,Differentially- and non-differentially-private random decision trees,https://arxiv.org/pdf/1410.6973.pdf
2014,Efficient and Accurate Approximations of Nonlinear Convolutional Networks,https://arxiv.org/pdf/1411.4229.pdf
2014,Efficient Object Localization Using Convolutional Networks,https://arxiv.org/pdf/1411.4280.pdf
2014,Embedding Word Similarity with Neural Machine Translation,https://arxiv.org/pdf/1412.6448.pdf
2014,Empirical Evaluation of Gated Recurrent Neural Networks on Sequence Modeling,https://arxiv.org/pdf/1412.3555.pdf
2014,End-to-end Continuous Speech Recognition using Attention-based Recurrent NN: First Results,https://arxiv.org/pdf/1412.1602.pdf
2014,Ensemble of Generative and Discriminative Techniques for Sentiment Analysis of Movie Reviews,https://arxiv.org/pdf/1412.5335.pdf
2014,Explaining and Harnessing Adversarial Examples,https://arxiv.org/pdf/1412.6572.pdf
2014,Exploiting Linear Structure Within Convolutional Networks for Efficient Evaluation,https://arxiv.org/pdf/1404.0736.pdf
2014,Explorations on high dimensional landscapes,https://arxiv.org/pdf/1412.6615.pdf
2014,Exponentially Increasing the Capacity-to-Computation Ratio for Conditional Computation in Deep Learning,https://arxiv.org/pdf/1406.7362.pdf
2014,Fast Approximation of Rotations and Hessians matrices,https://arxiv.org/pdf/1404.7195.pdf
2014,Fast Convolutional Nets With fbfft: A GPU Performance Evaluation,https://arxiv.org/pdf/1412.7580.pdf
2014,FitNets: Hints for Thin Deep Nets,https://arxiv.org/pdf/1412.6550.pdf
2014,Generative Adversarial Networks,https://arxiv.org/pdf/1406.2661.pdf
2014,Grammar as a Foreign Language,https://arxiv.org/pdf/1412.7449.pdf
2014,How Auto-Encoders Could Provide Credit Assignment in Deep Networks via Target Propagation,https://arxiv.org/pdf/1407.7906.pdf
2014,How transferable are features in deep neural networks?,https://arxiv.org/pdf/1411.1792.pdf
2014,Identifying and attacking the saddle point problem in high-dimensional non-convex optimization,https://arxiv.org/pdf/1406.2572.pdf
2014,Image Super-Resolution Using Deep Convolutional Networks,https://arxiv.org/pdf/1501.00092.pdf
2014,ImageNet Large Scale Visual Recognition Challenge,https://arxiv.org/pdf/1409.0575.pdf
2014,Iterative Neural Autoregressive Distribution Estimator (NADE-k),https://arxiv.org/pdf/1406.1485.pdf
2014,Joint Training of a Convolutional Network and a Graphical Model for Human Pose Estimation,https://arxiv.org/pdf/1406.2984.pdf
2014,Learning Phrase Representations using RNN Encoder-Decoder for Statistical Machine Translation,https://arxiv.org/pdf/1406.1078.pdf
2014,Learning to Execute,https://arxiv.org/pdf/1410.4615.pdf
2014,Learning to Win by Reading Manuals in a Monte-Carlo Framework,https://arxiv.org/pdf/1401.5390.pdf
2014,MoDeep: A Deep Learning Framework Using Motion Features for Human Pose Estimation,https://arxiv.org/pdf/1409.7963.pdf
2014,Move Evaluation in Go Using Deep Convolutional Neural Networks,https://arxiv.org/pdf/1412.6564.pdf
2014,Neural Machine Translation by Jointly Learning to Align and Translate,https://arxiv.org/pdf/1409.0473.pdf
2014,NICE: Non-linear Independent Components Estimation,https://arxiv.org/pdf/1410.8516.pdf
2014,Not All Neural Embeddings are Born Equal,https://arxiv.org/pdf/1410.0718.pdf
2014,On distinguishability criteria for estimating generative models,https://arxiv.org/pdf/1412.6515.pdf
2014,On the Equivalence Between Deep NADE and Generative Stochastic Networks,https://arxiv.org/pdf/1409.0585.pdf
2014,On the Number of Linear Regions of Deep Neural Networks,https://arxiv.org/pdf/1402.1869.pdf
2014,On the Properties of Neural Machine Translation: Encoder-Decoder Approaches,https://arxiv.org/pdf/1409.1259.pdf
2014,On the saddle point problem for non-convex optimization,https://arxiv.org/pdf/1405.4604.pdf
2014,On Using Very Large Target Vocabulary for Neural Machine Translation,https://arxiv.org/pdf/1412.2007.pdf
2014,One weird trick for parallelizing convolutional neural networks,https://arxiv.org/pdf/1404.5997.pdf
2014,Overcoming the Curse of Sentence Length for Neural Machine Translation using Automatic Segmentation,https://arxiv.org/pdf/1409.1257.pdf
2014,Qualitatively characterizing neural network optimization problems,https://arxiv.org/pdf/1412.6544.pdf
2014,Recurrent Neural Network Regularization,https://arxiv.org/pdf/1409.2329.pdf
2014,Reweighted Wake-Sleep,https://arxiv.org/pdf/1406.2751.pdf
2014,Sequence to Sequence Learning with Neural Networks,https://arxiv.org/pdf/1409.3215.pdf
2014,Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition,https://arxiv.org/pdf/1406.4729.pdf
2014,The Loss Surfaces of Multilayer Networks,https://arxiv.org/pdf/1412.0233.pdf
2014,Thermodynamics for a network of neurons: Signatures of criticality,https://arxiv.org/pdf/1407.5946.pdf
2014,Training deep neural networks with low precision multiplications,https://arxiv.org/pdf/1412.7024.pdf
2014,Unsupervised Learning of Spatiotemporally Coherent Metrics,https://arxiv.org/pdf/1412.6056.pdf
2014,VideoSET: Video Summary Evaluation through Text,https://arxiv.org/pdf/1406.5824.pdf
2014,Visual Noise from Natural Scene Statistics Reveals Human Scene Category Representations,https://arxiv.org/pdf/1411.5331.pdf
2013,A Semantic Matching Energy Function for Learning with Multi-relational Data,https://arxiv.org/pdf/1301.3485.pdf
2013,"Adaptive learning rates and parallelization for stochastic, sparse, non-smooth gradients",https://arxiv.org/pdf/1301.3764.pdf
2013,An empirical analysis of dropout in piecewise linear networks,https://arxiv.org/pdf/1312.6197.pdf
2013,An Empirical Investigation of Catastrophic Forgetting in Gradient-Based Neural Networks,https://arxiv.org/pdf/1312.6211.pdf
2013,Big Neural Networks Waste Capacity,https://arxiv.org/pdf/1301.3583.pdf
2013,Bounding the Test Log-Likelihood of Generative Models,https://arxiv.org/pdf/1311.6184.pdf
2013,Causal graph-based video segmentation,https://arxiv.org/pdf/1301.1671.pdf
2013,Causality in Bayesian Belief Networks,https://arxiv.org/pdf/1303.1454.pdf
2013,Challenges in Representation Learning: A report on three machine learning contests,https://arxiv.org/pdf/1307.0414.pdf
2013,Deep Generative Stochastic Networks Trainable by Backprop,https://arxiv.org/pdf/1306.1091.pdf
2013,Deep Learning of Representations: Looking Forward,https://arxiv.org/pdf/1305.0445.pdf
2013,Discovering Multiple Constraints that are Frequently Approximately Satisfied,https://arxiv.org/pdf/1301.2278.pdf
2013,Discriminative Recurrent Sparse Auto-Encoders,https://arxiv.org/pdf/1301.3775.pdf
2013,Distributed Representations of Words and Phrases and their Compositionality,https://arxiv.org/pdf/1310.4546.pdf
2013,Estimating or Propagating Gradients Through Stochastic Neurons,https://arxiv.org/pdf/1305.2982.pdf
2013,Estimating or Propagating Gradients Through Stochastic Neurons for Conditional Computation,https://arxiv.org/pdf/1308.3432.pdf
2013,Exploiting Similarities among Languages for Machine Translation,https://arxiv.org/pdf/1309.4168.pdf
2013,Fast Training of Convolutional Networks through FFTs,https://arxiv.org/pdf/1312.5851.pdf
2013,Generalized Denoising Auto-Encoders as Generative Models,https://arxiv.org/pdf/1305.6663.pdf
2013,How to Construct Deep Recurrent Neural Networks,https://arxiv.org/pdf/1312.6026.pdf
2013,Indoor Semantic Segmentation using depth information,https://arxiv.org/pdf/1301.3572.pdf
2013,Intriguing properties of neural networks,https://arxiv.org/pdf/1312.6199.pdf
2013,Joint Training Deep Boltzmann Machines for Classification,https://arxiv.org/pdf/1301.3568.pdf
2013,Knowledge Matters: Importance of Prior Information for Optimization,https://arxiv.org/pdf/1301.4083.pdf
2013,Learned-Norm Pooling for Deep Feedforward and Recurrent Neural Networks,https://arxiv.org/pdf/1311.1780.pdf
2013,Learning Factored Representations in a Deep Mixture of Experts,https://arxiv.org/pdf/1312.4314.pdf
2013,Learning Stable Group Invariant Representations with Convolutional Networks,https://arxiv.org/pdf/1301.3537.pdf
2013,Maxout Networks,https://arxiv.org/pdf/1302.4389.pdf
2013,Metric-Free Natural Gradient for Joint-Training of Boltzmann Machines,https://arxiv.org/pdf/1301.3545.pdf
2013,Modeling Documents with Deep Boltzmann Machines,https://arxiv.org/pdf/1309.6865.pdf
2013,Multi-digit Number Recognition from Street View Imagery using Deep Convolutional Neural Networks,https://arxiv.org/pdf/1312.6082.pdf
2013,Multimodal Transitions for Generative Stochastic Networks,https://arxiv.org/pdf/1312.5578.pdf
2013,On Double 3-Term Arithmetic Progressions,https://arxiv.org/pdf/1304.1829.pdf
2013,On the Challenges of Physical Implementations of RBMs,https://arxiv.org/pdf/1312.5258.pdf
2013,On the number of response regions of deep feed forward networks with piece-wise linear activations,https://arxiv.org/pdf/1312.6098.pdf
2013,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",https://arxiv.org/pdf/1312.6229.pdf
2013,Physical Principles for Scalable Neural Recording,https://arxiv.org/pdf/1306.5709.pdf
2013,Piecewise Linear Multilayer Perceptrons and Dropout,https://arxiv.org/pdf/1301.5088.pdf
2013,Planning by Prioritized Sweeping with Small Backups,https://arxiv.org/pdf/1301.2343.pdf
2013,Playing Atari with Deep Reinforcement Learning,https://arxiv.org/pdf/1312.5602.pdf
2013,Pushing Stochastic Gradient towards Second-Order Methods -- Backpropagation Learning with Transformations in Nonlinearities,https://arxiv.org/pdf/1301.3476.pdf
2013,Pylearn2: a machine learning research library,https://arxiv.org/pdf/1308.4214.pdf
2013,Revisiting Natural Gradient for Deep Networks,https://arxiv.org/pdf/1301.3584.pdf
2013,Saturating Auto-Encoders,https://arxiv.org/pdf/1301.3577.pdf
2013,Searching for collective behavior in a network of real neurons,https://arxiv.org/pdf/1306.3061.pdf
2013,Signal Recovery from Pooling Representations,https://arxiv.org/pdf/1311.4025.pdf
2013,Spectral Networks and Locally Connected Networks on Graphs,https://arxiv.org/pdf/1312.6203.pdf
2013,Speech Recognition with Deep Recurrent Neural Networks,https://arxiv.org/pdf/1303.5778.pdf
2013,Suppression of amplitude-to-phase noise conversion in balanced optical-microwave phase detectors,https://arxiv.org/pdf/1309.1116.pdf
2013,Synopsis of the workshop on humor and cognition,https://arxiv.org/pdf/1310.1676.pdf
2013,Temporal-Difference Learning to Assist Human Decision Making during the Control of an Artificial Limb,https://arxiv.org/pdf/1309.4714.pdf
2013,Understanding Deep Architectures using a Recursive Convolutional Network,https://arxiv.org/pdf/1312.1847.pdf
2013,Unit Tests for Stochastic Optimization,https://arxiv.org/pdf/1312.6055.pdf
2012,A Generative Process for Sampling Contractive Auto-Encoders,https://arxiv.org/pdf/1206.6434.pdf
2012,Advances in Optimizing Recurrent Networks,https://arxiv.org/pdf/1212.0901.pdf
2012,Better Mixing via Deep Representations,https://arxiv.org/pdf/1207.4404.pdf
2012,Compositional Planning Using Optimal Option Models,https://arxiv.org/pdf/1206.6473.pdf
2012,Conditional Restricted Boltzmann Machines for Structured Output Prediction,https://arxiv.org/pdf/1202.3748.pdf
2012,Convolutional Neural Networks Applied to House Numbers Digit Classification,https://arxiv.org/pdf/1204.3968.pdf
2012,Deep Lambertian Networks,https://arxiv.org/pdf/1206.6445.pdf
2012,Deep Mixtures of Factor Analysers,https://arxiv.org/pdf/1206.4635.pdf
2012,Disentangling Factors of Variation via Generative Entangling,https://arxiv.org/pdf/1210.5474.pdf
2012,Dyna-Style Planning with Linear Function Approximation and Prioritized Sweeping,https://arxiv.org/pdf/1206.3285.pdf
2012,Efficient Bayes-Adaptive Reinforcement Learning using Sample-Based Search,https://arxiv.org/pdf/1205.3109.pdf
2012,Efficient EM Training of Gaussian Mixtures with Missing Data,https://arxiv.org/pdf/1209.0521.pdf
2012,Efficient Euclidean Projections onto the Intersection of Norm Balls,https://arxiv.org/pdf/1206.4638.pdf
2012,Efficient Parametric Projection Pursuit Density Estimation,https://arxiv.org/pdf/1212.2513.pdf
2012,Estimating the Hessian by Back-propagating Curvature,https://arxiv.org/pdf/1206.6464.pdf
2012,Evolving Culture vs Local Minima,https://arxiv.org/pdf/1203.2990.pdf
2012,Fast approximations to structured sparse coding and applications to object classification,https://arxiv.org/pdf/1202.6384.pdf
2012,High-dimensional sequence transduction,https://arxiv.org/pdf/1212.1936.pdf
2012,Implicit Density Estimation by Local Moment Matching to Sample from Auto-Encoders,https://arxiv.org/pdf/1207.0057.pdf
2012,Improving neural networks by preventing co-adaptation of feature detectors,https://arxiv.org/pdf/1207.0580.pdf
2012,Joint Training of Deep Boltzmann Machines,https://arxiv.org/pdf/1212.2686.pdf
2012,Large-Scale Feature Learning With Spike-and-Slab Sparse Coding,https://arxiv.org/pdf/1206.6407.pdf
2012,Learning Parameterized Skills,https://arxiv.org/pdf/1206.6398.pdf
2012,Modeling Temporal Dependencies in High-Dimensional Sequences: Application to Polyphonic Music Generation and Transcription,https://arxiv.org/pdf/1206.6392.pdf
2012,No More Pesky Learning Rates,https://arxiv.org/pdf/1206.1106.pdf
2012,Off-Policy Actor-Critic,https://arxiv.org/pdf/1205.4839.pdf
2012,On the difficulty of training Recurrent Neural Networks,https://arxiv.org/pdf/1211.5063.pdf
2012,On Training Deep Boltzmann Machines,https://arxiv.org/pdf/1203.4416.pdf
2012,Pedestrian Detection with Unsupervised Multi-Stage Feature Learning,https://arxiv.org/pdf/1212.0142.pdf
2012,Practical recommendations for gradient-based training of deep architectures,https://arxiv.org/pdf/1206.5533.pdf
2012,Products of Hidden Markov Models: It Takes N>1 to Tango,https://arxiv.org/pdf/1205.2614.pdf
2012,Representation Learning: A Review and New Perspectives,https://arxiv.org/pdf/1206.5538.pdf
2012,Scaling Life-long Off-policy Learning,https://arxiv.org/pdf/1206.6262.pdf
2012,"Scene Parsing with Multiscale Feature Learning, Purity Trees, and Optimal Covers",https://arxiv.org/pdf/1202.2160.pdf
2012,Spike-and-Slab Sparse Coding for Unsupervised Feature Discovery,https://arxiv.org/pdf/1201.3382.pdf
2012,Texture Modeling with Convolutional Spike-and-Slab RBMs and Deep Extensions,https://arxiv.org/pdf/1211.5687.pdf
2012,The M31 Velocity Vector. II. Radial Orbit Towards the Milky Way and Implied Local Group Mass,https://arxiv.org/pdf/1205.6864.pdf
2012,The simplest maximum entropy model for collective behavior in a neural network,https://arxiv.org/pdf/1207.6319.pdf
2012,Theano: new features and speed improvements,https://arxiv.org/pdf/1211.5590.pdf
2012,What Regularized Auto-Encoders Learn from the Data Generating Distribution,https://arxiv.org/pdf/1211.4246.pdf
2011,Adaptive Drift-Diffusion Process to Learn Time Intervals,https://arxiv.org/pdf/1103.2382.pdf
2011,Adding noise to the input of a model trained with a regularized objective,https://arxiv.org/pdf/1104.3250.pdf
2011,Approximations of additive squares in infinite words,https://arxiv.org/pdf/1108.0739.pdf
2011,Autotagging music with conditional restricted Boltzmann machines,https://arxiv.org/pdf/1103.2832.pdf
2011,Efficient Learning of Sparse Invariant Representations,https://arxiv.org/pdf/1105.5307.pdf
